,first_language,funding,school,fast_track,coop,residency,gender,prev_education,age_group,english_grade,first_term_gpa,second_term_gpa,high_school_average_mark,math_score
1048,3,4,6,1,2,2,2,1,3,7,3.456522,2.557692,84.99,42.08
1049,3,4,6,2,2,2,2,1,3,10,4.195652,3.825,85.94,49.0
1050,1,2,6,2,2,1,2,1,1,9,2.380952,2.130435,78.0,31.0
1051,3,2,6,2,2,1,2,2,7,8,3.421053,2.9896044000000006,89.89,45.0
1052,1,2,6,2,1,1,2,1,1,9,3.75,3.694444,84.0,42.0
1053,1,2,6,2,2,1,2,1,1,9,1.0,1.25,81.0,27.0
1054,3,4,6,1,2,2,1,2,3,10,3.804348,3.519231,89.43,44.0
1055,1,2,6,2,1,1,2,1,1,9,3.880952,3.568182,89.0,38.0
1056,3,2,6,2,1,1,2,1,1,7,1.305556,1.0071402000000003,75.0,44.0
1057,3,4,6,2,1,2,2,1,3,8,0.0,0.0,66.92,31.77
1058,3,4,6,2,1,2,2,0,1,8,2.86,2.375,74.56,19.0
1059,1,2,6,2,2,1,2,1,1,7,1.809524,1.619048,78.0,23.0
1060,3,4,6,1,2,2,2,2,4,10,3.934783,3.72,87.15,43.43
1061,3,4,6,1,2,2,2,1,3,7,3.194444,3.519231,86.18,42.67
1062,3,4,6,2,1,2,2,1,1,8,3.568182,2.931818,83.59,41.0
1063,3,4,6,1,2,2,2,2,4,8,3.475,3.681818,89.42,38.0
1064,3,4,6,1,2,2,2,2,3,8,2.73913,2.307692,74.37,31.59
1065,3,4,6,2,2,2,2,2,1,8,1.782609,1.891304,75.86,43.0
1066,1,2,6,2,1,1,2,2,3,7,2.657895,0.3,88.0,25.0
1067,1,2,6,2,2,1,2,1,3,9,0.315789,0.07760416,55.0,22.0
1068,1,2,6,2,2,1,1,2,4,9,2.2,2.59375,70.66,27.0
1069,3,4,6,1,2,2,2,1,3,8,2.5,3.045455,74.59,35.36
1070,3,4,6,2,1,2,1,2,4,9,0.0,2.636364,70.49,48.0
1071,3,4,6,2,2,2,1,1,1,10,3.175,3.522727,77.39,16.0
1072,3,2,6,2,2,1,2,1,2,4,3.94,2.695652,78.0,48.0
1073,1,2,6,2,2,1,1,2,3,9,3.666667,3.166667,79.0,20.0
1074,1,2,6,2,2,1,2,0,2,9,0.0,0.0,56.46,21.0
1075,1,4,6,1,1,2,1,2,4,9,3.891304,4.019231,91.16,38.37
1076,1,2,6,2,2,1,1,1,1,9,4.0,3.904762,94.0,40.56
1077,3,4,6,1,2,2,2,1,3,3,2.947368,2.586957,79.14,33.99
1078,1,2,6,2,1,1,2,1,2,8,2.642857,0.0,69.0,43.0
1079,3,4,6,2,1,2,1,1,3,8,4.23913,4.357143,92.48,50.0
1080,1,2,6,2,2,1,2,1,1,9,0.0,0.0,67.0,31.0
1081,1,2,6,2,2,1,2,1,1,9,3.368421,3.12,79.0,28.13
1082,3,4,6,1,2,2,2,2,3,8,3.266667,2.44,82.78,43.23
1083,3,4,6,2,2,2,2,1,2,8,3.236842,2.763158,76.74,22.0
1084,1,2,6,2,2,1,2,1,2,3,1.928571,2.043478,68.0,11.0
1085,1,2,6,2,1,1,1,1,2,9,2.0,1.210526,74.0,24.0
1086,3,4,6,2,2,2,2,1,3,8,2.470588,2.18,71.36,22.0
1087,1,2,6,2,1,1,2,2,2,9,3.227273,3.130435,89.0,30.0
1088,1,2,6,2,2,1,2,1,1,9,0.0,0.0,73.0,32.0
1089,1,8,6,2,2,1,1,0,6,8,3.630435,3.833333,90.2,46.0
1090,3,4,6,2,2,2,2,1,3,7,2.727273,2.295455,74.69,31.0
1091,3,4,6,2,2,2,2,1,3,8,2.190476,1.411765,65.43,18.0
1092,1,2,6,2,1,1,2,1,2,8,3.119048,3.041667,74.0,36.0
1093,1,2,6,2,2,1,1,1,1,3,1.03125,0.666667,74.0,18.0
1094,1,2,6,2,1,1,2,2,3,9,0.0,2.125,71.0,19.0
1095,3,5,6,2,1,2,1,1,3,10,4.357143,3.886364,92.83,49.0
1096,3,4,6,1,2,2,2,2,2,8,3.675,3.5,83.23,40.6
1097,3,4,6,2,2,2,2,1,2,9,0.0,0.0,73.5,48.0
1098,3,4,6,1,2,2,2,1,3,10,2.6,2.605263,78.67,38.26
1099,1,2,6,2,2,1,1,1,3,9,2.826087,1.725,71.0,17.0
1100,3,2,6,2,2,1,2,1,2,4,1.192308,1.214286,52.0,29.0
1101,3,4,6,1,2,2,2,1,3,10,2.894737,2.46,78.66,34.35
1102,3,4,6,1,2,2,2,2,3,4,3.391304,3.1,86.41,43.61
1103,3,4,6,1,1,2,2,1,4,9,3.395833,3.478261,88.29,42.77
1104,3,4,6,1,1,2,2,2,3,10,3.04,2.590909,79.5,32.76
1105,3,4,6,1,2,2,1,1,3,7,3.675,3.931818,89.22,45.09
1106,3,4,6,2,2,2,1,2,3,4,2.04,1.875,69.36,24.0
1107,1,2,6,2,1,1,2,1,2,9,3.595238,3.340909,79.0,34.0
1108,3,4,6,1,2,2,2,2,3,10,3.961538,4.108696,93.12,47.34
1109,1,2,6,2,2,1,1,1,1,9,3.23913,3.527778,96.0,27.0
1110,1,2,6,2,2,1,2,1,2,9,4.076923,3.108696,92.0,45.0
1111,1,2,6,1,2,1,2,2,3,9,4.403846,4.434783,95.72,41.66
1112,1,2,6,2,2,1,2,1,2,9,0.0,0.0,67.0,26.0
1113,3,4,6,2,2,2,2,1,1,8,3.854167,3.791667,91.87,49.0
1114,3,4,6,1,2,2,2,1,3,8,0.0,0.03961397,69.82,38.53
1115,1,2,6,2,2,1,1,2,3,9,4.166667,4.111111,94.0,36.48
1116,1,2,6,2,1,1,2,1,3,9,4.28,4.340909,72.0,42.0
1117,1,2,6,2,1,1,2,1,1,9,1.676471,1.733333,81.0,31.0
1118,1,2,6,2,2,1,2,1,1,8,1.9,2.071429,72.96,22.0
1119,1,2,6,2,1,1,2,1,1,9,3.795455,3.5108576500000015,85.0,37.17
1120,1,2,6,2,2,1,2,1,1,7,0.25,0.044000000000000004,67.0,22.0
1121,3,4,6,1,2,2,1,2,3,4,3.979167,3.589286,87.16,41.78
1122,1,2,6,2,1,1,2,1,1,3,2.26,1.8,80.0,22.0
1123,1,2,6,2,2,1,2,1,3,9,3.3,3.275,77.0,16.0
1124,1,1,6,2,1,1,2,1,1,9,2.978261,2.134615,88.0,27.0
1125,3,4,6,1,2,2,1,2,4,8,3.475,3.454545,88.57,40.86
1126,3,4,6,2,2,2,2,1,4,8,3.6,3.775,89.86,45.81
1127,3,4,6,1,2,2,1,2,2,9,4.086957,3.94,93.11,47.35
1128,3,4,6,2,2,2,2,2,1,4,1.676471,2.678571,68.32,12.0
1129,1,2,6,2,2,1,1,1,3,9,4.354167,4.340909,96.0,41.0
1130,1,2,6,2,1,1,2,2,4,9,3.131579,2.0,68.0,13.0
1131,1,2,6,2,1,1,2,1,2,7,3.431818,1.795455,78.0,21.0
1132,3,4,6,1,2,2,2,2,3,8,3.043478,3.08,81.77,43.5
1133,1,2,6,2,2,1,2,1,2,7,2.32,2.45,81.0,30.0
1134,1,2,6,2,2,1,2,1,1,9,0.48,1.2945275299999996,70.0,24.0
1135,3,4,6,1,2,2,1,1,3,9,3.333333,3.46,88.06,42.87
1136,1,2,6,2,1,1,1,2,2,9,3.105263,2.666667,82.0,30.64
1137,3,4,6,2,2,2,1,1,3,4,3.568182,2.826923,76.9,31.0
1138,1,2,6,2,1,1,2,2,3,10,3.309524,2.868421,85.94,30.0
1139,3,8,6,2,2,1,2,1,6,8,3.979167,4.227273,84.0,48.0
1140,1,2,6,2,2,1,2,2,2,7,2.204545,2.347826,69.11,18.0
1141,1,1,6,2,1,1,2,1,2,7,2.880952,2.47619,68.0,21.0
1142,1,2,6,2,2,1,2,1,2,7,2.454545,1.84375,72.0,31.0
1143,1,2,6,2,1,1,2,1,1,9,4.434783,4.5,93.0,44.0
1144,1,2,6,1,2,1,1,2,6,8,3.659091,3.526316,85.78,38.17
1145,3,4,6,1,1,2,1,2,3,10,4.217391,4.270833,96.22,47.77
1146,3,4,6,2,2,2,1,1,2,7,4.369565,4.357143,91.82,49.0
1147,1,2,6,2,2,1,2,1,1,7,3.56,1.309524,83.0,24.0
1148,3,4,6,1,1,2,2,2,3,10,3.869565,3.291667,87.22,44.67
1149,3,4,6,2,2,2,2,1,3,4,2.825,3.595238,81.85,46.0
1150,3,4,6,1,2,2,1,1,3,7,3.8,3.795455,93.55,47.28
1151,3,4,6,2,1,2,1,1,2,8,2.833333,2.28,84.0,48.0
1152,3,4,6,2,2,2,2,1,1,4,3.608696,2.630435,86.02,44.0
1153,3,4,6,1,2,2,2,2,3,10,2.916667,3.416667,76.98,34.0
1154,3,4,6,1,2,2,2,2,3,8,2.934783,2.846154,80.33,34.95
1155,1,4,6,1,2,2,2,2,4,8,3.090909,2.981481,81.61,30.86
1156,3,4,6,1,2,2,2,1,3,7,2.047619,2.404762,73.21,40.66
1157,3,4,6,2,2,2,2,2,1,7,3.630435,4.02381,88.92,45.0
1158,1,2,6,2,2,1,2,2,3,7,1.5,2.545455,80.0,25.0
1159,3,2,6,1,2,1,1,2,5,8,2.913043,3.173077,80.56,31.48
1160,1,2,6,2,2,1,2,1,1,7,2.547619,2.0,69.91,14.0
1161,1,2,6,2,1,1,2,2,2,9,3.5,3.022727,80.0,22.0
1162,3,4,6,2,2,2,1,2,1,8,3.238095,3.230769,80.92,32.0
1163,3,4,6,1,2,2,2,2,3,8,3.270833,3.410714,86.92,43.82
1164,3,4,6,1,2,2,2,1,3,8,3.8125,3.84,93.26,47.5
1165,1,2,6,2,2,1,2,2,2,9,0.0,0.04136364000000001,67.0,25.1
1166,3,4,6,2,2,2,2,1,2,10,2.5,2.477185820000001,81.5,47.0
1167,3,2,6,2,2,1,2,1,2,4,2.318182,1.552632,78.0,23.0
1168,3,4,6,2,2,2,1,2,1,8,4.021739,3.952381,89.05,43.0
1169,1,2,6,2,1,1,2,1,2,7,0.285714,0.09692184000000001,93.0,23.0
1170,1,8,6,2,2,1,2,0,7,10,4.363636,4.184211,82.75,39.0
1171,1,2,6,2,1,1,1,0,2,9,4.052632,3.222222,87.0,38.0
1172,1,2,6,2,1,1,2,0,4,7,3.380952,2.840909,91.0,48.0
1173,3,4,6,1,2,2,2,1,3,7,2.5,2.452381,73.31,34.43
1174,1,2,6,2,2,1,2,1,4,9,4.309524,4.357143,84.0,43.0
1175,3,4,6,1,2,2,2,1,4,8,1.75,1.071429,67.68,22.85
1176,1,2,6,2,2,1,1,2,3,9,2.964286,3.111111,86.0,34.61
1177,3,2,6,2,1,1,2,1,3,4,3.368421,2.152174,74.0,24.0
1178,3,4,6,2,1,2,2,1,2,8,3.26087,2.857143,86.74,45.0
1179,3,4,6,2,2,2,1,2,1,8,1.0,1.380952,66.18,26.0
1180,1,2,6,2,1,1,1,1,2,9,0.375,0.0,63.0,22.0
1181,1,1,6,2,1,1,2,1,1,9,3.28,3.166667,90.0,31.0
1182,3,4,6,2,2,2,2,2,1,10,1.477273,1.5,69.29,15.0
1183,3,2,6,2,2,1,1,0,2,7,2.357143,2.45,86.0,30.0
1184,1,2,6,2,2,1,2,1,2,9,4.045455,4.236842,92.0,38.0
1185,1,2,6,2,2,1,1,2,3,9,4.0,3.666667,86.0,35.32
1186,3,4,6,2,2,2,2,1,1,8,0.0,0.06265828,73.56,45.0
1187,3,4,6,1,2,2,1,2,3,8,3.6,3.022727,87.38,43.57
1188,3,4,6,1,2,2,2,1,4,4,3.571429,2.477273,83.27,40.98
1189,1,2,6,2,1,1,2,0,7,9,3.852941,4.029412,80.89,34.0
1190,3,4,6,2,2,2,2,2,1,10,1.964286,2.868421,74.82,44.0
1191,3,4,6,2,2,2,2,1,3,10,4.285714,3.964286,86.92,47.0
1192,3,4,6,2,1,2,2,1,2,10,3.4,3.096154,88.38,46.0
1193,1,2,6,2,2,1,2,1,3,9,2.25,1.5985664499999996,59.0,20.0
1194,1,2,6,2,1,1,1,1,3,9,3.204545,3.875,71.74,23.0
1195,3,4,6,1,2,2,2,1,4,10,3.543478,3.538462,83.0,35.0
1196,3,4,6,1,1,2,2,1,3,7,3.76,2.98,87.35,44.87
1197,1,2,6,1,1,1,2,2,3,9,4.23913,4.021739,107.0,34.39
1198,1,2,6,2,1,1,1,2,3,9,3.619048,3.565217,88.0,33.0
1199,1,2,6,2,2,1,2,2,8,10,3.863636,3.840909,88.8,39.36
1200,1,2,6,2,2,1,2,1,2,9,2.25,1.4904216700000006,75.0,34.0
1201,3,4,6,1,2,2,2,1,3,7,2.472222,2.547619,73.94,34.41
1202,1,2,6,2,2,1,2,1,1,9,1.605263,1.8656001100000004,78.0,22.0
1203,1,2,6,2,2,1,2,1,1,9,2.941176,0.78125,68.0,20.09
1204,3,4,6,2,2,2,2,1,2,8,3.613636,2.795455,88.0,46.0
1205,3,4,6,2,2,2,2,2,1,9,3.375,3.047619,88.78,48.0
1206,3,4,6,1,2,2,2,2,3,10,3.413043,2.98,88.57,44.45
1207,3,4,6,2,2,2,2,2,1,8,3.847826,3.652174,87.41,47.0
1208,1,1,6,2,1,1,2,2,3,9,3.62,4.145833,82.21,30.0
1209,1,2,6,2,2,1,2,1,2,7,1.736842,0.0,64.0,19.0
1210,3,4,6,1,2,2,2,2,3,8,3.652174,3.454545,85.26,43.24
1211,1,2,6,2,2,1,2,2,5,9,1.52381,1.3922246999999996,71.85,36.0
1212,1,2,6,2,2,1,2,1,1,9,1.961538,0.0,72.0,33.0
1213,1,2,6,2,2,1,2,1,2,7,2.214286,1.6070929799999993,67.0,17.0
1214,1,2,6,1,1,1,2,2,4,10,4.391304,4.192308,92.0,41.78
1215,1,2,6,2,2,1,2,1,1,3,0.42,1.3713201000000004,60.0,23.21
1216,1,9,6,2,2,1,2,0,7,9,3.057692,3.4,67.0,31.0
1217,3,4,6,1,2,2,1,2,3,8,2.608696,2.403846,71.49,23.0
1218,3,4,6,2,2,2,1,1,2,3,1.833333,0.75,64.02,16.0
1219,1,2,6,2,2,1,1,2,3,10,4.095238,4.333333,97.0,38.42
1220,1,2,6,2,2,1,1,1,1,9,4.021739,3.694444,86.0,37.0
1221,1,2,6,2,2,1,2,1,1,9,3.52,1.85,89.0,38.0
1222,1,2,6,1,2,1,2,2,4,9,4.304348,4.24,88.93,41.18
1223,1,2,6,2,2,1,2,0,1,7,1.307692,1.15,63.0,18.0
1224,1,2,6,2,2,1,2,1,1,10,0.97619,1.111111,60.0,21.15
1225,1,2,6,2,2,1,2,2,4,9,3.913043,4.131579,84.0,24.0
1226,3,4,6,1,1,2,2,2,9,10,3.645833,3.590909,87.14,42.56
1227,3,4,6,1,2,2,2,1,3,7,3.304348,2.403846,82.86,42.55
1228,3,4,6,1,2,2,2,2,3,8,4.153846,4.021739,92.02,48.0
1229,1,2,6,2,2,1,2,1,2,7,2.214286,1.638889,61.0,23.0
1230,1,2,6,2,1,1,2,1,1,7,2.263158,1.863636,63.0,16.0
1231,3,4,6,2,1,2,1,0,2,4,2.425,2.565217,62.0,37.0
1232,3,4,6,1,1,2,2,1,3,10,3.4375,3.192308,88.49,43.55
1233,3,4,6,1,1,2,2,1,3,9,2.477273,1.54,73.62,30.82
1234,3,4,6,1,2,2,2,1,3,10,3.847826,2.826923,86.68,44.24
1235,3,2,6,1,2,1,2,2,5,8,3.630435,3.769231,95.0,44.52
1236,1,2,6,2,2,1,2,1,2,7,0.78,0.7847163199999998,58.0,25.0
1237,3,4,6,1,2,2,1,1,3,9,4.0,3.5,86.61,43.07
1238,3,4,6,1,2,2,2,1,3,10,3.477273,3.596154,89.47,41.9
1239,1,2,6,2,2,1,2,1,2,9,1.913043,3.25,76.0,35.0
1240,1,2,6,2,1,1,2,1,6,3,1.352941,2.464286,62.0,22.0
1241,3,4,6,1,2,2,2,2,4,8,3.0,3.16,81.73,43.03
1242,3,4,6,2,1,2,2,1,2,8,1.928571,2.807692,67.0,44.0
1243,1,2,6,2,1,1,2,2,5,9,4.363636,4.431818,86.73,47.0
1244,3,4,6,1,1,2,1,1,3,8,3.037037,3.204545,84.47,41.65
1245,1,2,6,2,2,1,2,1,2,9,2.947368,2.388889,76.0,16.0
1246,1,2,6,2,2,1,2,1,2,7,2.46875,1.5608574199999992,70.0,27.65
1247,1,2,6,2,2,1,2,1,3,9,2.552632,1.615385,78.0,29.0
1248,1,2,6,2,1,1,2,1,1,9,4.090909,4.0,90.0,31.0
1249,3,4,6,2,2,2,2,2,1,8,3.5625,3.729167,89.72,47.0
1250,3,2,6,2,2,1,2,0,4,4,0.52,1.7793683899999997,60.0,32.0
1251,3,4,6,2,1,2,2,1,2,8,2.0,0.0,70.51,46.0
1252,1,2,6,2,2,1,2,0,4,3,0.0,1.727273,89.0,14.0
1253,1,2,6,2,2,1,2,1,2,9,3.525,3.021739,88.0,36.0
1254,3,4,6,1,2,2,2,2,3,8,2.75,3.0,76.02,37.11
1255,3,2,6,2,2,1,2,1,2,8,2.916667,2.35,78.0,40.0
1256,1,2,6,2,1,1,2,1,1,9,3.608696,3.611111,85.0,40.0
1257,1,2,6,2,2,1,2,1,2,9,2.657895,1.5625,73.0,27.0
1258,3,4,6,2,1,2,2,1,4,8,0.5,2.5,70.97,37.09
1259,1,2,6,1,1,1,1,2,3,9,4.347826,4.06,102.0,37.05
1260,3,4,6,1,2,2,2,1,3,10,2.86,2.375,78.26,34.22
1261,3,4,6,2,1,2,1,1,2,9,3.347826,3.263158,76.75,21.0
1262,1,2,6,2,2,1,2,1,1,9,2.52381,2.2156496899999993,84.0,35.0
1263,1,2,6,2,1,1,1,1,1,7,2.8,2.75,86.0,20.0
1264,1,2,6,2,2,1,2,1,1,8,3.547619,3.022727,84.0,21.0
1265,3,4,6,1,2,2,2,1,3,10,2.681818,2.340909,76.54,39.01
1266,3,2,6,2,2,1,2,1,2,4,3.25,2.673077,71.0,36.0
1267,1,2,6,2,2,1,2,1,2,7,3.645833,2.717391,67.0,23.0
1268,1,2,6,2,1,1,2,1,2,3,0.0,0.7084644800000005,72.0,14.0
1269,1,2,6,2,2,1,2,1,1,7,1.62,1.5,75.0,19.0
1270,3,4,6,1,2,2,2,1,3,9,3.895833,2.86,85.02,44.3
1271,3,2,6,2,1,1,2,0,3,8,1.125,2.0,64.29,36.0
1272,1,2,6,1,2,1,2,2,3,9,4.019231,4.23913,103.0,35.24
1273,1,2,6,2,1,1,1,1,3,9,2.96,3.26,83.0,47.0
1274,1,2,6,2,2,1,2,1,2,9,2.547619,0.25,75.0,35.0
1275,3,4,6,1,2,2,2,2,3,10,3.1875,3.634615,87.22,43.47
1276,3,2,6,2,2,1,2,1,2,9,0.0,0.0,77.0,39.0
1277,1,2,6,2,1,1,2,1,3,9,3.931818,3.956522,69.0,31.37
1278,1,2,6,2,2,1,1,2,3,9,3.909091,3.604167,84.0,38.0
1279,3,4,6,2,2,2,1,1,2,4,1.782609,2.138889,62.14,13.0
1280,1,2,6,2,1,1,2,0,4,10,1.388889,1.111111,67.18,39.0
1281,3,4,6,1,2,2,1,2,3,10,3.804348,3.645833,90.07,45.21
1282,3,8,6,2,2,1,2,0,8,10,3.583333,2.526316,94.72,49.0
1283,1,2,6,2,2,1,2,1,2,7,1.119048,0.785714,63.0,35.0
1284,1,2,6,2,1,1,1,1,1,7,0.0,0.07825,64.0,18.0
1285,3,4,6,2,2,2,2,1,2,8,2.173913,2.157895,74.61,36.0
1286,3,4,6,1,2,2,2,2,3,4,2.333333,1.972222,75.77,34.94
1287,1,2,6,2,2,1,2,2,3,10,2.142857,1.947368,78.63,33.0
1288,3,2,6,2,2,1,2,0,3,4,2.642857,2.181818,44.0,24.51
1289,3,4,6,1,2,2,1,1,3,3,2.92,3.240741,82.25,42.94
1290,3,4,6,1,1,2,2,1,3,9,2.409091,3.365385,74.76,36.17
1291,3,2,6,2,1,1,1,1,2,7,3.309524,2.847826,71.0,29.0
1292,3,4,6,2,2,2,2,0,2,4,4.5,4.384615,95.47,46.0
1293,3,4,6,1,2,2,2,2,3,8,2.583333,2.865385,73.6,35.22
1294,1,2,6,2,2,1,1,0,3,9,2.947368,3.111111,80.27,27.0
1295,3,2,6,2,2,1,2,1,2,7,2.9,2.4,71.0,29.0
1296,1,2,6,2,2,1,2,1,1,9,2.975,2.75,79.0,29.0
1297,1,2,6,2,1,1,2,2,3,7,3.652174,3.62,68.0,29.0
1298,3,4,6,2,2,2,2,1,1,4,3.575,3.952381,93.38,49.0
1299,1,2,6,2,2,1,2,0,3,3,2.0,1.863636,66.16,14.0
1300,1,2,6,2,2,1,2,1,1,9,0.97619,0.0,74.0,45.0
1301,1,2,6,2,1,1,2,1,4,9,3.27130204,2.9381313200000005,108.0,49.0
1302,1,2,6,2,1,1,2,1,1,9,2.0,1.909091,70.0,38.0
1303,3,2,6,2,2,1,1,1,3,10,2.55,3.294118,79.0,21.0
1304,3,4,6,1,2,2,1,1,3,8,2.083333,2.019231,73.31,33.27
1305,1,2,6,2,2,1,2,1,1,9,2.263158,2.12532928,83.0,23.0
1306,1,2,6,2,2,1,2,1,1,9,3.977273,4.043478,92.0,43.0
1307,1,2,6,2,2,1,2,1,1,8,1.269231,0.266667,62.0,16.0
1308,1,2,6,1,1,1,2,2,5,9,4.173913,4.02,91.82,38.29
1309,1,2,6,2,2,1,2,1,1,3,1.863636,2.428571,64.0,11.0
1310,1,2,6,2,2,1,2,1,2,10,3.380952,2.5,97.0,19.0
1311,3,4,6,1,2,2,2,2,3,8,3.543478,3.692308,89.22,43.01
1312,1,2,6,2,2,1,2,1,1,9,4.363636,3.736842,96.0,28.0
1313,1,4,6,1,1,2,1,2,3,8,2.978261,2.769231,79.31,28.0
1314,1,2,6,2,2,1,1,2,4,9,4.214286,3.772727,92.0,43.0
1315,1,2,6,2,2,1,2,1,1,9,0.0,0.0,68.0,23.0
1316,3,2,6,2,1,1,2,1,2,3,1.67201239,1.7583841899999992,60.0,13.0
1317,1,2,6,2,1,1,2,1,2,9,4.2,3.631579,90.0,35.0
1318,3,4,6,1,2,2,1,1,3,7,3.565217,3.403846,87.98,42.28
1319,1,2,6,2,1,1,1,2,3,9,3.94,4.022727,86.03,25.0
1320,3,4,6,2,2,2,2,2,2,7,0.0,0.095694,76.32,40.79
1321,3,4,6,1,2,2,2,0,4,7,0.0,1.4705891999999998,57.61,30.99
1322,3,8,6,2,2,1,2,0,3,7,0.0,0.0,42.6,16.0
1323,3,2,6,2,1,1,2,1,3,9,4.09375,1.022727,77.0,44.0
1324,3,4,6,1,2,2,2,2,3,10,0.5,1.32004329,66.65,28.05
1325,3,4,6,2,2,2,2,2,2,10,4.282609,4.027778,87.83,45.0
1326,1,2,6,1,2,1,2,2,4,9,4.369565,4.461538,96.0,41.66
1327,3,4,6,2,2,2,2,1,1,8,1.647059,1.869565,72.89,34.0
1328,3,4,6,1,2,2,1,2,3,7,1.176471,1.1326777800000005,64.7,23.15
1329,1,2,6,2,1,1,2,1,2,7,0.0,0.0,67.0,34.0
1330,1,2,6,2,2,1,2,1,3,7,0.18,0.0,54.0,17.0
1331,3,2,6,2,1,1,2,2,6,8,4.261905,3.704545,86.27,49.0
1332,1,2,6,2,1,1,1,2,3,9,2.7,1.944444,90.0,37.0
1333,3,2,6,2,2,1,2,1,2,4,2.454545,1.695652,73.0,35.0
1334,1,2,6,2,2,1,2,1,1,9,3.526316,3.1,79.0,29.06
1335,1,2,6,2,2,1,2,1,1,9,1.82,2.777778,57.0,20.09
1336,3,4,6,2,2,2,1,2,2,4,2.0,0.0,70.34,22.0
1337,1,2,6,2,2,1,2,1,2,9,1.676471,2.6,67.0,23.31
1338,1,2,6,2,2,1,2,1,1,7,2.1,1.75,72.0,21.0
1339,3,4,6,1,2,2,2,2,3,10,3.673077,3.782609,92.49,47.04
1340,1,2,6,2,1,1,2,1,4,9,4.5,4.442464389999999,90.0,42.0
1341,3,4,6,2,2,2,2,1,2,7,2.117647,1.9,74.9,28.0
1342,3,4,6,2,2,2,2,1,3,1,0.0,0.6151517600000003,68.61,42.0
1343,3,4,6,2,2,2,2,2,2,8,1.933333,2.770833,70.06,34.0
1344,3,4,6,1,2,2,2,2,3,10,2.173913,3.02381,76.87,36.99
1345,3,4,6,2,2,2,2,2,5,8,2.65,2.275,71.33,26.82
1346,1,1,6,2,1,1,2,1,1,7,1.173913,1.0332866300000003,71.0,15.0
1347,3,2,6,2,2,1,2,0,2,7,2.526316,2.368421,75.0,25.0
1348,1,2,6,2,2,1,2,1,1,7,1.55,2.184211,76.0,28.0
1349,3,2,6,2,1,1,2,2,5,8,3.869565,3.071429,80.02,34.0
1350,1,2,6,2,2,1,2,1,3,9,4.136364,3.804348,75.0,48.0
1351,3,4,6,2,2,2,2,1,3,4,4.065217,3.217391,82.37,48.0
1352,3,4,6,1,2,2,2,1,3,8,4.38,4.26087,91.5,47.65
1353,3,4,6,1,2,2,1,2,4,8,3.4,3.386364,87.79,42.69
1354,1,2,6,2,1,1,2,2,3,9,4.25,4.090909,91.0,30.0
1355,1,2,6,2,2,1,2,2,3,7,2.547619,2.27216629,74.0,13.0
1356,3,4,6,1,2,2,2,2,3,4,1.725,1.75,69.19,21.86
1357,1,2,6,2,2,1,2,1,2,7,2.1,1.428571,69.0,27.0
1358,3,4,6,2,2,2,2,2,2,8,1.884615,0.882353,70.29,28.0
1359,3,4,6,2,1,2,1,1,1,8,3.521739,3.47619,83.38,36.0
1360,3,4,6,1,2,2,1,1,3,10,0.0,0.5886428400000002,67.95,28.44
1361,1,2,6,2,2,1,2,2,4,10,3.704545,3.263158,85.63,32.0
1362,3,4,6,1,2,2,2,2,3,10,3.586957,3.38,87.69,44.19
1363,1,2,6,2,1,1,2,1,2,9,2.318860079999999,2.3204743399999996,85.0,28.33
1364,1,8,6,1,1,1,2,2,7,10,2.190476,2.62,73.8,40.0
1365,3,2,6,2,1,1,2,1,7,4,1.972222,2.1875,71.0,31.55
1366,1,2,6,2,2,1,2,2,3,9,3.75,3.76087,82.61,33.0
1367,3,4,6,2,1,2,2,1,2,8,0.0,0.08480114,78.77,42.0
1368,3,4,6,1,1,2,2,1,3,10,3.833333,3.980769,93.98,48.02
1369,1,2,6,2,1,1,1,2,4,9,3.869565,3.909091,82.39,26.0
1370,1,2,6,2,2,1,2,1,1,7,2.75,3.0,78.0,21.0
1371,1,2,6,2,1,1,1,2,3,9,4.369565,4.5,88.0,34.0
1372,1,2,6,1,2,1,2,2,4,8,4.25,4.0,92.57,37.53
1373,1,2,6,2,1,1,1,0,4,9,2.714286,3.027778,77.0,25.0
1374,3,2,6,2,2,1,2,1,2,4,2.5,2.4,72.0,36.0
1375,1,2,6,2,1,1,1,1,1,10,0.5,1.2892778200000004,66.0,15.0
1376,3,4,6,1,2,2,1,2,3,10,2.6,2.619048,78.2,31.09
1377,3,4,6,1,2,2,2,2,3,4,2.725,2.659091,74.07,31.69
1378,3,4,6,1,2,2,2,2,3,8,3.347826,3.18,86.67,43.8
1379,1,2,6,2,2,1,2,1,3,9,3.21875,2.058824,59.0,21.0
1380,1,2,6,2,2,1,2,1,1,9,2.1875,1.5,72.0,22.0
1381,1,2,6,2,2,1,2,1,2,9,3.613636,3.157895,91.0,48.0
1382,1,2,6,2,2,1,1,1,1,9,2.642857,2.75,75.0,35.0
1383,3,4,6,1,2,2,2,1,3,7,1.275,0.42,68.84,28.23
1384,3,4,6,2,2,2,2,1,1,4,3.411765,3.904762,88.13,47.0
1385,3,4,6,1,2,2,2,1,3,7,3.333333,3.673077,87.97,42.87
1386,1,2,6,2,1,1,2,1,1,9,1.833333,3.3125,89.0,22.0
1387,3,4,6,2,2,2,2,1,2,4,0.846154,2.25,73.48,49.0
1388,3,4,6,1,2,2,1,1,3,9,3.05,2.547619,81.11,37.06
